idiom,num_contexts,jp_contexts,english_translations
頭 を 振る,3,頭を振って？ ||| 頭を振るだけでも？ ||| - 頭を振るな,"Just nod your head? Baby? ||| Can you just nod your head, baby? ||| Don't turn your head!"
頭 を 痛める,3,２ポンドでも 頭を痛めてるのに ||| 頭を痛めるとしたら 長引いてる あなたの捜査よ ||| 今　この国が最も 頭を痛めてる問題は？,"4 pounds, as if 2 pounds wasn't bad enough. ||| Yours,however,could take a turn for the worse if you don't wrap up this investigation. ||| What bugs you the most about this country?"
頼み の 綱,3,だが その年寄りだけが 頼みの綱なんだろう ||| 魔法使いの頼みの綱だ ||| だといい　頼みの綱だ,"This old man's all you've got. You know that and I know that. ||| It's a wizard's bread and butter, really. ||| I hope so. My best chance of getting back home."
顔 が 利く,3,三十六国に顔が利くだろう？ ||| 数学クラブにも新聞部にも 顔が利く　ハッカーのメンバーだし ||| VCに顔が利く,"Aren't you close to the thirty-six nations? ||| I also have my Math Club Card, Hacker Membership, Journalist Pass, ||| - He's got connections to VCs."
顔 が 広い,3,顔が広いから デルグロスに頼まれた ||| 中東では顔が広い ||| 飲み屋からボストンまで顔が広い人がいる,"Delgros knew I had their ear, so he offered me money to push things through. ||| I ran many sorts of parts to all sorts of places in the Middle East. ||| He's got the ear of every captain from Bar Harbor to Boston."
顔 に 出る,3,- 顔に出てるぞ ||| 今 君は生きているが 内なる汚れは 顔に出ている ||| 動揺が顔に出る、ですね,- It's starting to show. ||| Now in order for you to stay alive we have to match your face with the ugliness of your soul. ||| They make mistakes. Nice.
顔 に 書く て ある,3,♪顔に書いてあるよ♪ ||| 顔に書いてある ||| 顔に書いてあるだけさ,♪ Sittin' right on your face ♪ ||| I can see that they haven't. ||| Just what's written on your face.
顔 に 泥 を 塗る,3,君たちは約束を破って 私の顔に泥を塗った ||| ソンレンも　男の子を産んだら 誰かの顔に　泥を塗ってしまうわね ||| 誰かが手下のネイサンの 顔に泥を塗った！,"- You went back on your word, And then you rubbed my face in it. ||| If fourth sister has a son someone will be very unhappy. ||| Someone chases my boy Nate out of the tick tock and puts one in his face!"
顔 を 出す,3,パンザーの事件のことで FBIが　至る所に顔を出してくる ||| - その内 顔を出すさ ||| クインシー辺りにゃ 顔を出すなよ,"FBI's all over us about this, Panzer case. ||| - It'll show up. ||| And you better never show your face around Quincy, you hear me? Okay, come on. Ever!"
顔 を 合わせる,3,んー、いや、直接顔を合わせた方がいい、 そう思うんだ。 ||| 親族が顔を合わせる機会は 何度もあったが― 殺したいとは思っても 殺したことはなかった ||| どうやって お互い顔を合わせる？,"Mm, no, in person's better, I think. ||| Look, buddy, I'm trying to be objective here, but we've had countless family functions before, and even though we wanted to kill one another, we never did. ||| What do you say we meet?"
顔 を 売る,3,（南上）セカンドラインを 具体化するなら あなたの顔を売って おきたかったんだけど ||| 冗談よ さあ顔を売って ||| 判事に顔を売ってきて,"I wanted people to meet you, since you'll be overseeing the second line. ||| I'm joking. Go make some friends and don't get into trouble. ||| I want the man to know who you are."
顔 を 立てる,3,大姉様の顔を立てることを 知らないのかしら ||| ここで顔を立てるんだ ||| いま ロシアの顔を立てておけば 後で何かと役に立つ,How does that make our Big sister feel? ||| You gotta make this look good. ||| Helping the Russians save face is an act of good faith.
顔 を 見せる,3,車で40分のお袋の家に 顔を見せに来るどころか ||| ベイビー　よく顔を見せて ||| 2度と顔を見せるなと言ったのに また帰ってきた こいつと こそこそと...,He even has a problem with our mother taking Social Security and Medicare. ||| - Oh my baby! - You're really here. - Let me look at you. ||| I told you never to show your face here again but here you are... snooping around with this...
願う て も ない,3,それは願ってもない話だ オレはバカじゃないから丁度いい ||| そうなったら願ってもない事だ。 だが、そうなる前に私のチームが私を救出するだろう。 ||| 実際 君の様な人は 願ってもないことだ,"It's a good thing I'm not a fool, then. ||| Then that's what it'll be, or I hold out until my team comes to find me. ||| I mean, actually, I couldn't have even hoped as much for... Wow. Come on in."
風 の 吹き回し,3,どういう風の吹き回し？ ||| 一体どういう風の吹き回しだ? ||| どういう風の吹き回しだ？,"Baby, what's gotten into you? ||| To what do I owe the pleasure? ||| You want me to- How am I supposed to do that?"
風前 の 灯,3,彼のキャリアは風前の灯 その件が露見すると― ||| 俺はここで孤立無援で、 それも風前の灯だ！ ||| 我々の命は風前の灯です,"Liam's career was already hanging by a thread. ||| I'm out on a limb here, and the limb is going to break! ||| They're blowing it."
風邪 を 引く,3,そうですか　お風邪を引かないように 気をつけてくださいね ||| 僕 風邪を引いたので ティッシュはペンで取って ||| 風邪を引くわ 着替えないと,"I see, well... take care not to catch a cold. Thank you. ||| But I'd push the tissues off with a pen, if I were you, because I've had a cold. ||| He should get out of them wet clothes. He'll get sick."
食える ない,3,航空機のエンジンも修理する 食えない物も調理する ||| あいつは食えない奴だ ||| 君は本当に食えない女だな,"They also fix airplane engines and cook bad food. ||| Well, george is capable of a lot of things. ||| You are so full of shit, Patty."
首 に なる,3,暴力団同士の抗争が続くと 私は首になる ||| 「仕事を首になって アパートから追い出された」 ||| お前が首になったのは お前自身のせいだ,"Brass are gonna fire me just as soon as this gang war cools off. ||| ""I got fired from my job. I got kicked out of my apartment."" ||| I didn't lose your job for you, Wade, you did that."
首 を 振る,3,首を振るな ||| 首を振って去る ||| これからは うなずくか、首を振るだけでいいわ わかった？,"Don't shake your head at me. ||| Oh go on, then: shake your head and walk out. ||| So, from now on, just nod or shake your head, okay?"
首 を 突っ込む,3,何でも首を突っ込む あのオバサンが悪いの ||| おたくの領域に 首を突っ込むつもりはないんですよ ||| 首を突っ込みすぎだ,Don't feel sorry for yelling at that snoopy old bitch. She's been sticking her nose where it don't belong. ||| We're not looking to horn in on your turf. ||| If you stick your neck out how far?
首 を 長い する,3,首を長くして　提灯を待ってる人も いるんだよ ||| 首を長くして待ってたわ 結局パパはあきらめたけど ||| 彼は君を首を長くして待っているぞ,"There are others desperate for a foot massage, you know. ||| We waited and waited. Finally dad gave up ||| he's been waiting for you a real long time,man."
骨 が ある,3,骨がありそうな男だな ||| 僕の ビジネスパートナーなら 気骨がある所を 見せてみろ！ ||| 彼女は鉄の気骨がある,"You look like the kind of man who'd put his mettle to it. ||| If you are to become my business partner, Macduff, you've got to start showing some backbone! ||| That girl has an iron backbone."
骨 が 折れる,3,この作業は― 骨が折れそうだ ||| 取り調べは徹底的で 骨が折れ 退屈な作業だ ||| 強敵を見つけるには 骨が折れるが,"The chances of this working... are remote at best. ||| The checking of the suspects had been thorough, painstaking, and tedious. ||| Though, you know, finding a worthy opponent has been a little challenging."
